58154,"LA MAISON DIEU ",162372,"17,23",27975,"- ","    .     ","- ",162756,"4,95",8061,"- ","      .   ","- "
58155,"LA MARCHE ",875954,"21,28",186400,"- ","    .     ","- ",878501,"2,95",25918,"- ","      .   ","- "
58156,"MARCY ",191150,"21,62",41327,"- ","    .     ","- ",191844,"2,53",4858,"- ","      .   ","- "
58157,"MARIGNY L'EGLISE ",609256,"10,25",62452,"- ","    .     ","- ",608830,"10,56",64288,"- ","      .   ","- "
58158,"MARS SUR ALLIER ",264142,"28,06",74127,"- ","    .     ","- ",262883,"2,89",7597,"- ","      .   ","- "
58159,"MARIGNY SUR YONNE ",268733,"20,74",55732,"- ","    .     ","- ",268877,"2,65",7126,"- ","      .   ","- "
58160,"MARZY ",4516913,"12,68",572758,"- ","    .     ","- ",5146190,"13,18",678287,"- ","      .   ","- "
58161,"MAUX ",202678,"14,85",30098,"- ","    .     ","- ",204043,"4,76",9710,"- ","      .   ","- "
58162,"MENESTREAU ",182364,"17,42",31773,"- ","    .     ","- ",182364,"4,06",7398,"- ","      .   ","- "
58163,"MENOU ",393844,"20,94",82470,"- ","    .     ","- ",393712,"2,53",9955,"- ","      .   ","- "
58164,"MESVES SUR LOIRE ",903101,"14,29",129042,"- ","    .     ","- ",906692,"3,84",34818,"- ","      .   ","- "
58165,"METZ LE COMTE ",269012,"13,31",35803,"- ","    .     ","- ",270006,"4,95",13362,"- ","      .   ","- "
58166,"MHERE ",472586,"18,6",87906,"- ","    .     ","- ",472461,"2,65",12531,"- ","      .   ","- "
58167,"MICHAUGUES ",85318,"12,7",10836,"- ","    .     ","- ",86331,"4,91",4237,"- ","      .   ","- "
58168,"MILLAY ",445239,"23,95",106637,"- ","    .     ","- ",444361,"3,84",17065,"- ","      .   ","- "
58169,"MOISSY MOULINOT ",16180,"12,58",2035,"- ","    .     ","- ",16810,"4,95",834,"- ","      .   ","- "
58170,"MONCEAUX LE COMTE ",239781,"17,81",42706,"- ","    .     ","- ",247818,"4,95",12272,"- ","      .   ","- "
58171,"MONTAPAS ",291989,"16,77",48959,"- ","    .     ","- ",292627,"7,34",21482,"- ","      .   ","- "
58172,"MONTAMBERT ",115404,"17,21",19855,"- ","    .     ","- ",115413,"6,17",7117,"- ","      .   ","- "
58173,"MONTARON ",179299,"14,17",25408,"- ","    .     ","- ",181082,"4,76",8616,"- ","      .   ","- "
58174,"MONTENOISON ",180471,"10,61",19145,"- ","    .     ","- ",181196,"9,03",16364,"- ","      .   ","- "
58175,"MONT ET MARRE ",209924,"16,36",34340,"- ","    .     ","- ",209234,"7,34",15364,"- ","      .   ","- "
58176,"MONTIGNY AUX AMOGNES ",712669,"10,77",76755,"- ","    .     ","- ",689075,"14,25",98186,"- ","      .   ","- "
58177,"MONTIGNY EN MORVAN ",531168,"19,3",102517,"- ","    .     ","- ",529932,"2,09",11068,"- ","      .   ","- "
58178,"MONTIGNY SUR CANNE ",214867,"17,06",36655,"- ","    .     ","- ",214322,"7,34",15733,"- ","      .   ","- "
58179,"MONTREUILLON ",415666,"20,94",87033,"- ","    .     ","- ",413359,"2,09",8638,"- ","      .   ","- "
58180,"MONTSAUCHE LES SETTONS ",1045109,"23,12",241637,"- ","    .     ","- ",1043700,"2,25",23498,"- ","      .   ","- "
58181,"MORACHES ",194879,"15,31",29835,"- ","    .     ","- ",195979,"4,91",9624,"- ","      .   ","- "
58182,"MOULINS ENGILBERT ",2020781,"21,86",441723,"- ","    .     ","- ",2016052,"4,76",95957,"- ","      .   ","- "
58183,"MOURON SUR YONNE ",172470,"13,29",22922,"- ","    .     ","- ",174153,"2,65",4619,"- ","      .   ","- "
58184,"MOUSSY ",130016,"12,8",16643,"- ","    .     ","- ",129971,"9,03",11740,"- ","      .   ","- "
58185,"MOUX EN MORVAN ",1021786,"20,48",209264,"- ","    .     ","- ",1021786,"2,25",22995,"- ","      .   ","- "
58186,"MURLIN ",78793,"21,71",17104,"- ","    .     ","- ",79185,"2,95",2336,"- ","      .   ","- "
58187,"MYENNES ",597998,"9,18",54902,"- ","    .     ","- ",613427,"12,99",79683,"- ","      .   ","- "
58188,"NANNAY ",126229,"23,92",30199,"- ","    .     ","- ",125997,"2,95",3717,"- ","      .   ","- "
58189,"NARCY ",585029,"20,35",119055,"- ","    .     ","- ",587915,"2,95",17348,"- ","      .   ","- "
58190,"NEUFFONTAINES ",156585,"16,59",25974,"- ","    .     ","- ",156301,"4,95",7736,"- ","      .   ","- "
58191,"NEUILLY ",153722,"17,63",27104,"- ","    .     ","- ",153643,"4,91",7544,"- ","      .   ","- "
58192,"NEUVILLE LES DECIZE ",158908,"18,44",29303,"- ","    .     ","- ",146324,"6,47",9465,"- ","      .   ","- "
58193,"NEUVY SUR LOIRE ",2068141,"10,52",217566,"- ","    .     ","- ",2013492,"12,99",261564,"- ","      .   ","- "
58194,"NEVERS ",55270085,"19,74",10910310,"- ","    .     ","- ",56342200,"13,18",7425976,"- ","      .   ","- "
58195,"LA NOCLE MAULAIX ",321396,"17,82",57273,"- ","    .     ","- ",320789,"6,17",19790,"- ","      .   ","- "
58196,"NOLAY ",368856,"4,83",17819,"- ","    .     ","- ",374786,"20,02",75037,"- ","      .   ","- "
58197,"NUARS ",193973,"13,74",26653,"- ","    .     ","- ",201550,"4,95",9973,"- ","      .   ","- "
58198,"OISY ",301501,"18,58",56022,"- ","    .     ","- ",303322,"6,15",18653,"- ","      .   ","- "
58199,"ONLAY ",302472,"22,15",66995,"- ","    .     ","- ",301455,"2,09",6302,"- ","      .   ","- "
58200,"OUAGNE ",231633,"19,25",44593,"- ","    .     ","- ",232491,"6,15",14303,"- ","      .   ","- "
58201,"OUDAN ",181528,"23,57",42790,"- ","    .     ","- ",181609,"2,53",4594,"- ","      .   ","- "
58202,"OUGNY ",42050,"14,79",6219,"- ","    .     ","- ",42236,"7,34",3103,"- ","      .   ","- "
58203,"OULON ",146313,"12,72",18611,"- ","    .     ","- ",146274,"9,03",13213,"- ","      .   ","- "
58204,"OUROUER ",285581,"11,29",32237,"- ","    .     ","- ",268784,"20,02",53812,"- ","      .   ","- "
58205,"OUROUX EN MORVAN ",1073306,"20,73",222494,"- ","    .     ","- ",1072457,"2,25",24147,"- ","      .   ","- "
58206,"PARIGNY LA ROSE ",33192,"24,92",8272,"- ","    .     ","- ",33072,"2,53",835,"- ","      .   ","- "
58207,"PARIGNY LES VAUX ",1026665,"18,6",190968,"- ","    .     ","- ",1032555,"5,38",55558,"- ","      .   ","- "
58208,"PAZY ",395518,"16,18",63996,"- ","    .     ","- ",397384,"2,65",10528,"- ","      .   ","- "
58209,"PERROY ",195067,"14,54",28362,"- ","    .     ","- ",196430,"4,06",7971,"- ","      .   ","- "
58210,"PLANCHEZ ",573962,"19,1",109628,"- ","    .     ","- ",572036,"2,09",11954,"- ","      .   ","- "
58211,"POIL ",219490,"25,4",55754,"- ","    .     ","- ",219849,"3,84",8442,"- ","      .   ","- "
58212,"POISEUX ",298204,"6,99",20847,"- ","    .     ","- ",282990,"20,02",56659,"- ","      .   ","- "
58213,"POUGNY ",470740,"10,18",47922,"- ","    .     ","- ",497527,"12,99",64631,"- ","      .   ","- "
58214,"POUGUES LES EAUX ",3104342,"9,45",293352,"- ","    .     ","- ",3502223,"13,18",461572,"- ","      .   ","- "
58215,"POUILLY SUR LOIRE ",2561686,"18,21",466514,"- ","    .     ","- ",2668180,"3,84",102457,"- ","      .   ","- "
58216,"POUQUES LORMES ",202366,"14,52",29384,"- ","    .     ","- ",201109,"10,56",21234,"- ","      .   ","- "
58217,"POUSSEAUX ",254507,"16,98",43213,"- ","    .     ","- ",254635,"3,43",8730,"- ","      .   ","- "
58218,"PREMERY ",2556986,15,383574,"- ","    .     ","- ",2573357,"9,03",232381,"- ","      .   ","- "
58219,"PREPORCHE ",287507,"14,69",42232,"- ","    .     ","- ",289737,"4,76",13787,"- ","      .   ","- "
58220,"RAVEAU ",837612,"23,9",200189,"- ","    .     ","- ",834704,"2,95",24616,"- ","      .   ","- "
58221,"REMILLY ",187062,"17,26",32286,"- ","    .     ","- ",188166,"3,84",7225,"- ","      .   ","- "
58222,"RIX ",217603,"17,74",38601,"- ","    .     ","- ",218883,"6,15",13464,"- ","      .   ","- "
58223,"ROUY ",586019,"19,73",115620,"- ","    .     ","- ",585197,"2,92",17090,"- ","      .   ","- "
58224,"RUAGES ",117156,"14,38",16846,"- ","    .     ","- ",117057,"4,95",5793,"- ","      .   ","- "
58225,"SAINCAIZE MEAUCE ",348234,"15,84",55163,"- ","    .     ","- ",325486,"13,18",42900,"- ","      .   ","- "
58226,"SAINT AGNAN ",227197,"18,14",41215,"- ","    .     ","- ",226934,"2,25",5102,"- ","      .   ","- "
58227,"SAINT AMAND EN PUISAYE ",1678925,"18,02",302536,"- ","    .     ","- ",1678393,"7,34",123199,"- ","      .   ","- "
58228,"SAINT ANDELAIN ",668326,"18,37",122775,"- ","    .     ","- ",667181,"3,84",25625,"- ","      .   ","- "
58229,"SAINT ANDRE EN MORVAN ",405540,"9,57",38809,"- ","    .     ","- ",405992,"10,56",42868,"- ","      .   ","- "
58230,"SAINT AUBIN DES CHAUMES ",82301,"11,48",9446,"- ","    .     ","- ",82505,"4,95",4085,"- ","      .   ","- "
58231,"SAINT AUBIN LES FORGES ",472606,"17,81",84177,"- ","    .     ","- ",476588,"5,38",25635,"- ","      .   ","- "
58232,"SAINT BENIN D AZY ",1400311,"12,42",173926,"- ","    .     ","- ",1507292,"14,25",214784,"- ","      .   ","- "
58233,"SAINT BENIN DES BOIS ",183073,"15,06",27569,"- ","    .     ","- ",185493,"2,92",5416,"- ","      .   ","- "
58234,"SAINT BONNOT ",110463,"16,37",18082,"- ","    .     ","- ",109628,"9,03",9902,"- ","      .   ","- "
58235,"SAINT BRISSON ",376780,"17,76",66913,"- ","    .     ","- ",377643,"2,25",8494,"- ","      .   ","- "
58236,"SAINTE COLOMBE DES BOIS ",161439,"18,54",29933,"- ","    .     ","- ",161583,"4,06",6563,"- ","      .   ","- "
58237,"SAINT DIDIER ",59320,"11,76",6976,"- ","    .     ","- ",59652,"4,95",2952,"- ","      .   ","- "
58238,"SAINT ELOI ",2476634,"20,4",505243,"- ","    .     ","- ",2485679,"2,89",71822,"- ","      .   ","- "
58239,"SAINT FIRMIN ",132175,12,15860,"- ","    .     ","- ",124082,"14,25",17677,"- ","      .   ","- "
58240,"SAINT FRANCHY ",117222,"18,75",21981,"- ","    .     ","- ",117264,"2,92",3425,"- ","      .   ","- "
58241,"SAINT GERMAIN CHASSENAY ",331602,"11,47",38029,"- ","    .     ","- ",313380,"13,02",40805,"- ","      .   ","- "
58242,"SAINT GERMAIN DES BOIS ",167062,"16,09",26884,"- ","    .     ","- ",166351,"4,95",8236,"- ","      .   ","- "
58243,"SAINT GRATIEN SAVIGNY ",87439,"13,91",12167,"- ","    .     ","- ",88229,"6,17",5443,"- ","      .   ","- "
58244,"SAINT HILAIRE EN MORVAN ",222757,"17,41",38781,"- ","    .     ","- ",221821,"2,09",4637,"- ","      .   ","- "
58245,"SAINT HILAIRE FONTAINE ",204606,"19,06",38995,"- ","    .     ","- ",204120,"6,17",12592,"- ","      .   ","- "
58246,"SAINT HONORE LES BAINS ",1433344,"21,83",312898,"- ","    .     ","- ",1436234,"3,84",55151,"- ","      .   ","- "
58247,"SAINT JEAN AUX AMOGNES ",484016,"12,75",61713,"- ","    .     ","- ",462306,"14,25",65888,"- ","      .   ","- "
58248,"SAINT LAURENT L'ABBAYE ",219184,"20,12",44101,"- ","    .     ","- ",217636,"3,84",8358,"- ","      .   ","- "
58249,"SAINT LEGER DE FOUGERET ",361077,"20,27",73198,"- ","    .     ","- ",359329,"2,09",7504,"- ","      .   ","- "
58250,"SAINT LEGER DES VIGNES ",2258933,"11,9",268809,"- ","    .     ","- ",2397085,"12,97",310922,"- ","      .   ","- "
58251,"SAINT LOUP ",626600,"11,84",74195,"- ","    .     ","- ",600367,"12,99",77986,"- ","      .   ","- "
58252,"SAINT MALO EN DONZIOIS ",219820,"16,85",37044,"- ","    .     ","- ",219641,"4,06",8920,"- ","      .   ","- "
58253,"SAINTE MARIE ",114152,"13,28",15159,"- ","    .     ","- ",115728,"2,92",3381,"- ","      .   ","- "
58254,"SAINT MARTIN D HEUILLE ",701984,"19,73",138503,"- ","    .     ","- ",703569,"5,38",37849,"- ","      .   ","- "
58255,"SAINT MARTIN DU PUY ",565619,"7,75",43835,"- ","    .     ","- ",566270,"10,56",59806,"- ","      .   ","- "
58256,"SAINT MARTIN SUR NOHAIN ",419987,"18,23",76572,"- ","    .     ","- ",418626,"3,84",16077,"- ","      .   ","- "
58257,"SAINT MAURICE ",65746,"16,36",10756,"- ","    .     ","- ",65995,"2,92",1927,"- ","      .   ","- "
58258,"SAINT OUEN SUR LOIRE ",480262,"10,98",52737,"- ","    .     ","- ",452074,"12,96",58588,"- ","      .   ","- "
58259,"SAINT PARIZE EN VIRY ",112079,"17,7",19836,"- ","    .     ","- ",104707,"6,47",6778,"- ","      .   ","- "
58260,"SAINT PARIZE LE CHATEL ",1395684,"21,05",293789,"- ","    .     ","- ",1402528,"2,89",40534,"- ","      .   ","- "
58261,"SAINT PERE ",1585468,"11,57",183446,"- ","    .     ","- ",1532985,"12,99",199142,"- ","      .   ","- "
58262,"SAINT PEREUSE ",344254,"18,08",62238,"- ","    .     ","- ",343049,"2,09",7165,"- ","      .   ","- "
58263,"SAINT PIERRE DU MONT ",155381,"27,61",42900,"- ","    .     ","- ",154641,"2,53",3904,"- ","      .   ","- "
58264,"SAINT PIERRE LE MOUTIER ",2015577,"24,41",491987,"- ","    .     ","- ",2020850,"3,35",67715,"- ","      .   ","- "
58265,"SAINT QUENTIN SUR NOHAIN ",147263,"12,2",17964,"- ","    .     ","- ",147989,"3,84",5681,"- ","      .   ","- "
58266,"SAINT REVERIEN ",314558,"15,88",49951,"- ","    .     ","- ",315464,"4,91",15483,"- ","      .   ","- "
58267,"SAINT SAULGE ",992898,"20,49",203455,"- ","    .     ","- ",991299,"2,92",28934,"- ","      .   ","- "
58268,"SAINT SEINE ",204608,"21,63",44251,"- ","    .     ","- ",204406,"6,17",12614,"- ","      .   ","- "
58269,"SAINT SULPICE ",460692,"10,35",47671,"- ","    .     ","- ",437524,"14,25",62348,"- ","      .   ","- "
58270,"SAINT VERAIN ",448777,"17,43",78220,"- ","    .     ","- ",449502,"7,34",32996,"- ","      .   ","- "
58271,"SAIZY ",155031,"10,81",16756,"- ","    .     ","- ",156148,"4,95",7731,"- ","      .   ","- "
58272,"SARDY LES EPIRY ",166863,"19,84",33104,"- ","    .     ","- ",166676,"2,65",4420,"- ","      .   ","- "
58273,"SAUVIGNY LES BOIS ",1742861,"27,94",486952,"- ","    .     ","- ",1738149,"2,89",50239,"- ","      .   ","- "
58274,"SAVIGNY POIL FOL ",94834,"21,64",20522,"- ","    .     ","- ",94857,"3,84",3643,"- ","      .   ","- "
58275,"SAXI BOURDON ",277865,"15,87",44095,"- ","    .     ","- ",280092,"2,92",8182,"- ","      .   ","- "
58276,"SEMELAY ",360320,"16,91",60935,"- ","    .     ","- ",363226,"3,84",13943,"- ","      .   ","- "
58277,"SERMAGES ",295472,"19,83",58592,"- ","    .     ","- ",296382,"4,76",14112,"- ","      .   ","- "
58278,"SERMOISE SUR LOIRE ",2076264,"10,86",225462,"- ","    .     ","- ",2385448,"13,18",314407,"- ","      .   ","- "
58279,"SICHAMPS ",184301,"13,9",25622,"- ","    .     ","- ",183768,"9,03",16594,"- ","      .   ","- "
58280,"SOUGY SUR LOIRE ",645049,"9,7",62577,"- ","    .     ","- ",610386,"13,02",79473,"- ","      .   ","- "
58281,"SUILLY LA TOUR ",834388,"16,74",139678,"- ","    .     ","- ",834631,"3,84",32058,"- ","      .   ","- "
58282,"SURGY ",576538,"16,61",95767,"- ","    .     ","- ",578859,"6,15",35605,"- ","      .   ","- "
58283,"TACONNAY ",120748,"15,87",19165,"- ","    .     ","- ",121224,"4,91",5951,"- ","      .   ","- "
58284,"TALON ",60698,"14,25",8650,"- ","    .     ","- ",60749,"4,95",3008,"- ","      .   ","- "
58285,"TAMNAY EN BAZOIS ",189069,"15,9",30064,"- ","    .     ","- ",189290,"7,34",13896,"- ","      .   ","- "
58286,"TANNAY ",863120,"20,08",173322,"- ","    .     ","- ",897164,"4,95",44417,"- ","      .   ","- "
58287,"TAZILLY ",227404,"16,45",37404,"- ","    .     ","- ",226153,"3,84",8685,"- ","      .   ","- "
58288,"TEIGNY ",126367,"13,28",16780,"- ","    .     ","- ",126392,"4,95",6257,"- ","      .   ","- "
58289,"TERNANT ",204146,"17,73",36200,"- ","    .     ","- ",204032,"6,17",12589,"- ","      .   ","- "
58290,"THAIX ",46215,"20,19",9332,"- ","    .     ","- ",46117,"6,17",2845,"- ","      .   ","- "
58291,"THIANGES ",145944,"6,48",9462,"- ","    .     ","- ",136837,"12,97",17745,"- ","      .   ","- "
58292,"TINTURY ",228053,"15,72",35848,"- ","    .     ","- ",227693,"7,34",16711,"- ","      .   ","- "
58293,"TOURY LURCY ",340803,"17,04",58073,"- ","    .     ","- ",321687,"6,47",20809,"- ","      .   ","- "
58294,"TOURY SUR JOUR ",159339,"26,03",41476,"- ","    .     ","- ",159216,"3,35",5330,"- ","      .   ","- "
58295,"TRACY SUR LOIRE ",1486579,"15,89",236213,"- ","    .     ","- ",1488226,"3,84",57148,"- ","      .   ","- "
58296,"TRESNAY ",116463,"21,05",24518,"- ","    .     ","- ",117361,"3,35",3929,"- ","      .   ","- "
58297,"TROIS VEVRES ",199227,"8,77",17470,"- ","    .     ","- ",186555,"14,25",26585,"- ","      .   ","- "
58298,"TRONSANGES ",347163,"24,53",85160,"- ","    .     ","- ",347408,"2,95",10254,"- ","      .   ","- "
58299,"TRUCY L ORGUEILLEUX ",258257,"18,2",47001,"- ","    .     ","- ",260039,"6,15",15989,"- ","      .   ","- "
58300,"URZY ",2255786,"22,84",515212,"- ","    .     ","- ",2256485,"5,38",121412,"- ","      .   ","- "
58301,"VANDENESSE ",412007,"19,04",78452,"- ","    .     ","- ",412800,"4,76",19647,"- ","      .   ","- "
58302,"VARENNES LES NARCY ",961877,"22,02",211805,"- ","    .     ","- ",964070,"2,95",28427,"- ","      .   ","- "
58303,"VARENNES VAUZELLES ",15737203,"10,22",1608453,"- ","    .     ","- ",15477912,"13,18",2039970,"- ","      .   ","- "
58304,"VARZY ",1332637,"24,06",320632,"- ","    .     ","- ",1330989,"2,53",33663,"- ","      .   ","- "
58305,"VAUCLAIX ",179614,"18,17",32641,"- ","    .     ","- ",179800,"2,65",4764,"- ","      .   ","- "
58306,"VERNEUIL ",331319,"8,45",27998,"- ","    .     ","- ",314799,"12,97",40837,"- ","      .   ","- "
58307,"VIELMANAY ",197723,"19,91",39367,"- ","    .     ","- ",198525,"3,84",7624,"- ","      .   ","- "
58308,"VIGNOL ",115203,"13,94",16060,"- ","    .     ","- ",118475,"4,95",5866,"- ","      .   ","- "
58309,"VILLAPOURCON ",796206,"15,62",124380,"- ","    .     ","- ",799056,"4,76",38039,"- ","      .   ","- "
58310,"VILLIERS LE SEC ",38919,"17,13",6668,"- ","    .     ","- ",39329,"2,53",995,"- ","      .   ","- "
58311,"VILLE LANGY ",286996,"10,15",29129,"- ","    .     ","- ",300858,"14,25",42871,"- ","      .   ","- "
58312,"VILLIERS SUR YONNE ",444388,"17,83",79234,"- ","    .     ","- ",441054,"6,15",27125,"- ","      .   ","- "
58313,"VITRY LACHE ",117877,"15,81",18633,"- ","    .     ","- ",118478,"4,91",5812,"- ","      .   ","- "
59001,"ABANCOURT ",367455,"8,76",32190,"- ","    .     ","- ",306367,"11,81",36184,367455,"0,589",2172
59002,"ABSCON ",3423489,"13,6",465574,"- ","    .     ","- ",2886912,"11,71",338090,2680461,"0,589",15830
59003,"AIBES ",321364,"6,96",22357,321364,"0,0952",307,296854,"11,88",35263,321364,"0,589",1897
59004,"AIX ",973571,"13,42",130656,973571,"0,181",1764,837891,"11,51",96444,968064,"0,589",5699
59005,"ALLENNES LES MARAIS ",2545504,"15,55",395851,2545504,"0,0239",430,2216383,"15,52",343980,2433883,"0,589",14331
59006,"AMFROIPRET ",180315,"11,81",21295,180315,"0,208",374,168596,"14,91",25139,180315,"0,589",1063
59007,"ANHIERS ",511858,"22,53",115320,511858,"0,335",1728,332126,"12,56",41704,431654,"0,589",2546
59008,"ANICHE ",5891306,"24,59",1448644,"- ","    .     ","- ",5501811,"12,04",662392,4538178,"0,589",26712
59009,"VILLENEUVE D'ASCQ ",44927837,"30,56",13730134,"- ","    .     ","- ",45300763,"12,1",5481180,33742557,"0,589",198985
59010,"ANNEUX ",165068,"16,05",26491,"- ","    .     ","- ",133492,"11,81",15769,165068,"0,589",974
59011,"ANNOEULLIN ",7325932,"24,42",1789006,"- ","    .     ","- ",6369569,"15,52",988566,6646570,"0,589",39137
59012,"ANOR ",1775157,"23,97",425526,1775157,"0,283",5010,1665369,"11,11",185046,1679664,"0,589",9902
59013,"ANSTAING ",897095,"25,5",228768,"- ","    .     ","- ",970759,"12,1",117478,882477,"0,589",5196
59014,"ANZIN ",8491705,"22,79",1935243,8491705,"4,64",394053,6689127,"11,94",798629,6377168,"0,589",37541
59015,"ARLEUX ",2255264,"16,94",382062,"- ","    .     ","- ",2385426,"12,56",299585,1999914,"0,589",11781
59016,"ARMBOUTS CAPPEL ",1671319,"17,81",297664,"- ","    .     ","- ",1649438,"11,99",197770,1534511,"0,589",9047
59017,"ARMENTIERES ",17182577,"33,98",5838851,"- ","    .     ","- ",15573283,"12,1",1884002,13880161,"0,589",81715
59018,"ARNEKE ",969785,"11,66",113082,969785,"1,9",18433,882398,"12,45",109862,921464,"0,589",5418
59019,"ARTRES ",595593,"16,66",99236,595593,"0,254",1511,556233,"11,94",66424,552060,"0,589",3248
59021,"ASSEVENT ",1762950,"14,05",247712,1762950,"0,136",2379,1528747,"11,88",181590,1380617,"0,589",8134
59022,"ATTICHES ",1811096,"22,7",411093,"- ","    .     ","- ",1554857,"11,51",178930,1645855,"0,589",9687
59023,"AUBENCHEUL AU BAC ",368972,"13,8",50911,368972,"0,136",499,306841,"11,81",36233,368972,"0,589",2182
59024,"AUBERCHICOURT ",3078681,"21,43",659725,3078681,"0,208",6374,3004370,"12,04",361716,2541179,"0,589",14953
59025,"AUBERS ",1552760,"16,28",252791,1552760,"2,25",34942,1396091,"15,32",213871,1552760,"0,589",9150
59026,"AUBIGNY AU BAC ",867847,"15,28",132616,"- ","    .     ","- ",955459,"12,56",120006,832031,"0,589",4906
59027,"AUBRY DU HAINAUT ",1504082,"14,48",217789,1504082,"3,33",50094,1314080,"11,94",156896,1459544,"0,589",8606
59028,"AUBY ",3980768,"17,26",687069,3980768,"0,101",3927,3897341,"12,56",489542,2812703,"0,589",16558
59029,"AUCHY ",1210181,"16,78",203068,"- ","    .     ","- ",1080859,"11,51",124398,1198075,"0,589",7065
59031,"AUDIGNIES ",333571,"8,35",27851,"- ","    .     ","- ",316303,"14,91",47157,333571,"0,589",1967
59032,"AULNOY LEZ VALENCIENNES ",4925894,"19,04",937952,4925894,"1,63",80351,4828394,"11,94",576409,3815052,"0,589",22448
59033,"AULNOYE AYMERIES ",6522422,"30,78",2007596,"- ","    .     ","- ",6650395,"11,88",790141,4982115,"0,589",29331
59034,"AVELIN ",2564186,"8,6",220516,"- ","    .     ","- ",2259482,"11,51",260094,2536851,"0,589",14961
59035,"AVESNELLES ",2598169,"11,75",305282,"- ","    .     ","- ",2337468,"6,18",144471,2499528,"0,589",14709
59036,"AVESNES SUR HELPE ",3695964,"22,31",824553,"- ","    .     ","- ",3168812,"6,18",195859,2958134,"0,589",17399
59037,"AVESNES LES AUBERT ",2207420,"14,2",313439,2207420,"1,78",39282,1721406,"9,57",164737,2076242,"0,589",12238
59038,"AVESNES LE SEC ",1173949,"19,84",232906,"- ","    .     ","- ",993660,"11,71",116348,1173949,"0,589",6913
59039,"AWOINGT ",559690,"17,43",97554,"- ","    .     ","- ",655471,"11,81",77414,549618,"0,589",3247
59041,"BACHANT ",1727477,"25,31",437214,"- ","    .     ","- ",1438049,"11,88",170853,1374897,"0,589",8117
59042,"BACHY ",1417312,"14,5",205521,1417312,"0,171",2424,1287029,"11,51",148138,1385100,"0,589",8149
59043,"BAILLEUL ",10397080,"26,91",2797870,10397080,"0,903",93833,10143645,"12,45",1262763,9430012,"0,589",55571
59044,"BAISIEUX ",3029331,"23,77",720059,3029331,"0,0345",976,3081976,"12,1",372903,2855715,"0,589",16822
59045,"BAIVES ",130138,"9,15",11908,130138,"0,0136",3,112471,"11,11",12495,128032,"0,589",754
59046,"BAMBECQUE ",551975,"18,1",99910,551975,"2,12",11704,470830,"11,91",56080,522779,"0,589",3073
59047,"BANTEUX ",253407,"12,09",30636,253407,"0,199",508,211890,"11,4",24157,253407,"0,589",1489
59048,"BANTIGNY ",346266,13,45017,346266,"2,59",8969,286126,"11,81",33789,346266,"0,589",2041
59049,"BANTOUZELLE ",298781,"8,53",25488,"- ","    .     ","- ",243360,"11,4",27738,296958,"0,589",1741
59050,"BAS LIEU ",342388,"3,14",10752,342388,"0,51",1743,305593,"6,18",18880,342388,"0,589",2013
59051,"LA BASSEE ",4917572,"25,33",1245602,4917572,"2,03",99841,4484026,"12,1",542568,3928680,"0,589",23123
59052,"BAUVIN ",3674093,"20,72",761269,"- ","    .     ","- ",3214909,"15,52",498954,3293841,"0,589",19363
59053,"BAVAY ",2963947,"15,22",451143,"- ","    .     ","- ",2775916,"14,91",413857,2629904,"0,589",15501
59054,"BAVINCHOVE ",694080,"8,22",57052,694080,"1,18",8182,671567,"12,45",83610,674544,"0,589",3986
59055,"BAZUEL ",360586,"13,08",47166,"- ","    .     ","- ",352625,"9,57",33748,355696,"0,589",2089
59056,"BEAUCAMPS LIGNY ",774730,"20,23",156732,774730,"4,48",34716,679740,"12,1",82251,770785,"0,589",4535
59057,"BEAUDIGNIES ",428708,"14,25",61099,428708,"0,167",723,402875,"14,91",60071,428708,"0,589",2528
59058,"BEAUFORT ",783711,"16,15",126561,783711,"0,184",1436,656574,"11,88",78001,781174,"0,589",4594
59059,"BEAUMONT EN CAMBRESIS ",285026,"14,17",40394,285026,"0,246",706,226720,"9,57",21692,285026,"0,589",1685
59060,"BEAURAIN ",152365,"9,92",15116,"- ","    .     ","- ",128920,"13,15",16953,152365,"0,589",898
59061,"BEAUREPAIRE SUR SAMBRE ",138258,"15,61",21582,138258,"0,715",990,132627,"6,18",8192,137738,"0,589",811
59062,"BEAURIEUX ",124181,"17,4",21610,124181,"0,348",433,115956,"6,18",7170,124181,"0,589",733
59063,"BEAUVOIS EN CAMBRESIS ",1199417,"15,4",184703,1199417,"1,63",19540,985743,"9,57",94314,1156763,"0,589",6809
59064,"BELLAING ",1188447,14,166404,"- ","    .     ","- ",1041768,"11,71",121981,988121,"0,589",5831
59065,"BELLIGNIES ",566529,"11,88",67314,566529,"0,245",1390,520264,"14,91",77570,535546,"0,589",3140
59066,"BERELLES ",152270,"16,59",25263,152270,"0,37",562,145415,"6,18",8991,149501,"0,589",881
59067,"BERGUES ",3045509,"25,66",781466,"- ","    .     ","- ",2526415,"11,71",295804,2414217,"0,589",14220
59068,"BERLAIMONT ",2431964,"16,24",394959,"- ","    .     ","- ",2421038,"11,88",287584,2272927,"0,589",13392
59069,"BERMERAIN ",449520,"16,13",72509,449520,"0,172",770,433213,"13,15",56958,449520,"0,589",2650
59070,"BERMERIES ",296591,"8,21",24351,"- ","    .     ","- ",278256,"14,91",41492,296591,"0,589",1741
59071,"BERSEE ",2108219,"11,11",234224,"- ","    .     ","- ",1858711,"11,51",213940,2076172,"0,589",12225
