code_insee, nom_commune, base_nette_commune, taux_commune, produit_commune, base_nette_syndicat, taux_syndicat, produit_syndicat, base_nette_interco, taux_interco, produit_interco, base_nette_tse, taux_tse, produit_tse
88198,"GERBEPAL ",29086,"19,1",5550,"- ","    .     ","- ",29086,"4,98",1451,29086,"1,26",367
88199,"GIGNEVILLE ","N.C. ","19,71","N.C. ","- ","    .     ","- ","N.C. ","3,61","N.C. ","N.C. ","1,26","N.C. "
88200,"GIGNEY ","- ","       .  ","- ","- ","    .     ","- ","N.C. ","20,74","N.C. ","N.C. ","1,26","N.C. "
88201,"GIRANCOURT ","- ","       .  ","- ","- ","    .     ","- ",83145,"22,74",18914,83145,"1,26",1042
88202,"GIRCOURT LES VIEVILLE ",2405,"19,67",473,"- ","    .     ","- ",2405,"4,19",101,2405,"1,26",30
88203,"GIRECOURT SUR DURBION ",22085,"13,61",3006,22085,"4,07",902,22085,"3,61",797,22085,"1,26",275
88204,"GIRMONT ","- ","       .  ","- ","- ","    .     ","- ",72281,"22,12",15995,72281,"1,26",907
88205,"GIRMONT VAL D'AJOL ","- ","       .  ","- ","- ","    .     ","- ",47029,"21,91",10308,47029,"1,26",593
88206,"GIRONCOURT SUR VRAINE ","- ","       .  ","- ","- ","    .     ","- ","N.C. ","21,65","N.C. ","N.C. ","1,26","N.C. "
88208,"GODONCOURT ",4171,"18,84",785,"- ","    .     ","- ",4171,"3,61",150,4171,"1,26",51
88209,"GOLBEY ","- ","       .  ","- ","- ","    .     ","- ",17931547,"23,02",4127839,17931547,"1,26",225927
88210,"GORHEY ","- ","       .  ","- ","- ","    .     ","- ",3291,"25,97",855,3291,"1,26",40
88212,"GRAND ","- ","       .  ","- ","- ","    .     ","- ",61819,"19,67",12159,61819,"1,26",781
88213,"LA GRANDE FOSSE ",8024,"20,32",1628,"- ","    .     ","- ",8024,"1,54",126,8024,"1,26",98
88214,"GRANDRUPT DE BAINS ","- ","       .  ","- ","- ","    .     ","- ",4390,"20,47",898,4390,"1,26",55
88215,"GRANDRUPT ",12879,"18,41",2373,"- ","    .     ","- ",12879,"2,71",349,12879,"1,26",162
88216,"GRANDVILLERS ",49028,"14,39",7061,49028,"4,8",2355,48078,"3,61",1731,49028,"1,26",616
88218,"GRANGES SUR VOLOGNE ",736986,"16,79",123760,"- ","    .     ","- ",736986,"1,55",11425,736986,"1,26",9260
88219,"GREUX ","- ","       .  ","- ","- ","    .     ","- ",7597,"23,47",1785,7597,"1,26",97
88220,"GRIGNONCOURT ","N.C. ","19,81","N.C. ","- ","    .     ","- ","N.C. ","3,61","N.C. ","N.C. ","1,26","N.C. "
88221,"GRUEY LES SURANCE ","- ","       .  ","- ","- ","    .     ","- ",12092,"20,47",2475,12092,"1,26",153
88222,"GUGNECOURT ",4000,"12,32",491,4000,"4,33",175,4000,"3,61",144,4000,"1,26",48
88223,"GUGNEY AUX AULX ","- ","       .  ","- ","- ","    .     ","- ",3921,"21,7",851,3921,"1,26",49
88224,"HADIGNY LES VERRIERES ",8677,"19,51",1695,"- ","    .     ","- ",8677,"4,19",362,8677,"1,26",108
88225,"HADOL ","- ","       .  ","- ","- ","    .     ","- ",126887,"19,2",24369,126887,"1,26",1592
88226,"HAGECOURT ","- ","       .  ","- ","- ","    .     ","- ",3221,"26,06",840,3221,"1,26",39
88227,"HAGNEVILLE ET RONCOURT ",2904,"15,57",453,"- ","    .     ","- ",2904,"4,49",129,2904,"1,26",36
88228,"HAILLAINVILLE ",1895,"16,32",308,"- ","    .     ","- ",1895,"4,19",79,1895,"1,26",23
88229,"HARCHECHAMP ","- ","       .  ","- ","- ","    .     ","- ",1759,"118,53",2086,1759,"1,26",21
88230,"HARDANCOURT ",6000,"15,89",953,"- ","    .     ","- ",6000,"5,83",349,6000,"1,26",75
88231,"HAREVILLE SOUS MONTFORT ",28534,"23,43",6683,"- ","    .     ","- ",28534,"2,6",740,28534,"1,26",359
88232,"HARMONVILLE ","- ","       .  ","- ","- ","    .     ","- ","N.C. ","26,34","N.C. ","N.C. ","1,26","N.C. "
88233,"HAROL ","- ","       .  ","- ","- ","    .     ","- ",204156,"26,95",55021,204156,"1,26",2571
88234,"HARSAULT ","- ","       .  ","- ","- ","    .     ","- ",17123,"20,47",3503,17123,"1,26",215
88235,"HAUTMOUGEY ","- ","       .  ","- ","- ","    .     ","- ",6987,"20,47",1430,6987,"1,26",88
88236,"LA HAYE ","- ","       .  ","- ","- ","    .     ","- ",1926,"20,47",394,1926,"1,26",24
88237,"HENNECOURT ","- ","       .  ","- ","- ","    .     ","- ",16833,"32,68",5501,16833,"1,26",208
88238,"HENNEZEL ","N.C. ","16,99","N.C. ","- ","    .     ","- ","N.C. ","1,87","N.C. ","N.C. ","1,26","N.C. "
88239,"HERGUGNEY ",5855,"17,35",1015,"- ","    .     ","- ",5855,"4,19",246,5855,"1,26",73
88240,"HERPELMONT ",6348,"21,24",1348,"- ","    .     ","- ",6348,"3,61",229,6348,"1,26",79
88241,"HOUECOURT ",51600,"15,71",8102,"- ","    .     ","- ",51600,"4,49",2315,51600,"1,26",652
88242,"HOUEVILLE ","- ","       .  ","- ","- ","    .     ","- ",2343,"34,63",812,2343,"1,26",29
88243,"HOUSSERAS ",10701,"17,97",1927,"- ","    .     ","- ",10701,"5,83",625,10701,"1,26",138
88244,"LA HOUSSIERE ",32007,"19,6",6275,"- ","    .     ","- ",32007,"4,98",1591,32007,"1,26",400
88245,"HURBACHE ",23389,"20,41",4771,"- ","    .     ","- ",23389,"2,71",633,23389,"1,26",295
88246,"HYMONT ","N.C. ",23,"N.C. ","N.C. ","3,31","N.C. ","N.C. ","3,08","N.C. ","N.C. ","1,26","N.C. "
88247,"IGNEY ","- ","       .  ","- ","- ","    .     ","- ",195893,"23,15",45352,195893,"1,26",2462
88248,"ISCHES ",14870,"11,9",1768,"- ","    .     ","- ",14870,"9,81",1457,14870,"1,26",187
88249,"JAINVILLOTTE ","- ","       .  ","- ","- ","    .     ","- ","N.C. ","21,31","N.C. ","N.C. ","1,26","N.C. "
88250,"JARMENIL ","- ","       .  ","- ","- ","    .     ","- ",35592,"19,2",6834,35592,"1,26",446
88251,"JEANMENIL ","N.C. ","15,28","N.C. ","- ","    .     ","- ","N.C. ","5,83","N.C. ","N.C. ","1,26","N.C. "
88252,"JESONVILLE ",1827,"20,5",376,"- ","    .     ","- ",1827,"1,87",33,1827,"1,26",22
88253,"JEUXEY ","- ","       .  ","- ","- ","    .     ","- ",1005447,"23,38",235075,1005447,"1,26",12668
88254,"JORXEY ","- ","       .  ","- ","- ","    .     ","- ","N.C. ","44,73","N.C. ","N.C. ","1,26","N.C. "
88255,"JUBAINVILLE ","- ","       .  ","- ","- ","    .     ","- ",1686,"24,15",407,1686,"1,26",22
88256,"JUSSARUPT ",31129,"19,67",6122,"- ","    .     ","- ",31129,"3,61",1124,31129,"1,26",391
88257,"JUVAINCOURT ",147967,"20,75",30701,"- ","    .     ","- ",619521,"23,15",99201,619521,"1,26",7804
88257,"JUVAINCOURT                                        dans la ZAE ","- ","       .  ","- ","- ","    .     ","- ",471554,"20,07",94641,471554,"1,26",5940
88258,"LAMARCHE ",40652,"11,7",4762,"- ","    .     ","- ",40652,"9,81",3994,40652,"1,26",518
88259,"LANDAVILLE ","- ","       .  ","- ","- ","    .     ","- ",19745,"20,72",4093,19745,"1,26",248
88260,"LANGLEY ",652090,"17,65",115093,"- ","    .     ","- ",652090,"4,19",27322,652090,"1,26",8214
88261,"LAVAL SUR VOLOGNE ",1871293,"14,64",273956,1871293,"0,427",7995,1871293,"3,61",67555,1871293,"1,26",23575
88262,"LAVELINE DEVANT BRUYERES ",66907,"16,94",11339,66907,"3,57",2389,90367,"20,61",6399,90367,"1,26",1136
88262,"LAVELINE DEVANT BRUYERES                           dans la ZAE ","- ","       .  ","- ","- ","    .     ","- ",23460,17,3988,23460,"1,26",294
88263,"LAVELINE DU HOUX ",7012,"17,25",1210,"- ","    .     ","- ",7012,"3,61",254,7012,"1,26",86
88264,"LEGEVILLE ET BONFAYS ","- ","       .  ","- ","- ","    .     ","- ",7430,"23,73",1764,7430,"1,26",93
88265,"LEMMECOURT ","- ","       .  ","- ","- ","    .     ","- ",0,"17,62",0,0,"1,26",0
88266,"LEPANGES SUR VOLOGNE ",55857,"19,67",10989,"- ","    .     ","- ",55857,"3,61",2011,55857,"1,26",705
88267,"LERRAIN ",40347,"26,15",10546,"- ","    .     ","- ",40347,"1,87",747,40347,"1,26",509
88268,"LESSEUX ",5209,"19,83",1032,"- ","    .     ","- ",5209,"1,54",81,5209,"1,26",64
88269,"LIEZEY ",17766,"17,53",3117,"- ","    .     ","- ",17766,"1,55",277,17766,"1,26",222
88270,"LIFFOL LE GRAND                                    hors de la ","- ","       .  ","- ","- ","    .     ","- ",436547,"22,9",99977,436547,"1,26",5503
88270,"LIFFOL LE GRAND                                    dans la ZAE ","- ","       .  ","- ","- ","    .     ","- ",29731,"20,4",6067,29731,"1,26",374
88271,"LIGNEVILLE ",6422,"23,89",1534,"- ","    .     ","- ",6422,"3,61",231,6422,"1,26",82
88272,"LIRONCOURT ","- ","       .  ","- ","- ","    .     ","- ","- ","       .  ","- ","- ","      .   ","- "
88273,"LONGCHAMP ","- ","       .  ","- ","- ","    .     ","- ",20810,"22,53",4692,20810,"1,26",260
88274,"LONGCHAMP SOUS CHATENOIS ","- ","       .  ","- ","- ","    .     ","- ","N.C. ","18,92","N.C. ","N.C. ","1,26","N.C. "
88275,"LUBINE ",5048,"13,59",687,"- ","    .     ","- ",5048,"1,54",79,5048,"1,26",61
88276,"LUSSE ","N.C. ","15,58","N.C. ","- ","    .     ","- ","N.C. ","1,54","N.C. ","N.C. ","1,26","N.C. "
88277,"LUVIGNY ",5838,"15,54",906,"- ","    .     ","- ",5838,"3,81",222,5838,"1,26",72
88278,"MACONCOURT ","- ","       .  ","- ","- ","    .     ","- ",2112,"24,39",515,2112,"1,26",26
88279,"MADECOURT ","- ","       .  ","- ","- ","    .     ","- ","- ","       .  ","- ","- ","      .   ","- "
88280,"MADEGNEY ","- ","       .  ","- ","- ","    .     ","- ","N.C. ","19,58","N.C. ","N.C. ","1,26","N.C. "
88281,"MADONNE ET LAMEREY ","- ","       .  ","- ","- ","    .     ","- ",24387,"36,88",8995,24387,"1,26",307
88283,"MALAINCOURT ",33900,"15,02",5092,"- ","    .     ","- ",33900,"4,49",1522,33900,"1,26",426
88284,"MANDRAY ","- ","       .  ","- ","- ","    .     ","- ",26439,"22,67",5995,26439,"1,26",330
88285,"MANDRES SUR VAIR ",150412,"19,5",29327,"- ","    .     ","- ",150412,"2,6",3910,150412,"1,26",1893
88286,"MARAINVILLE SUR MADON ","- ","       .  ","- ","- ","    .     ","- ","- ","       .  ","- ","- ","      .   ","- "
88287,"MAREY ",776,"10,99",84,"- ","    .     ","- ",776,"9,81",76,776,"1,26",8
88288,"MARONCOURT ","- ","       .  ","- ","- ","    .     ","- ",0,"25,66",0,0,"1,26",0
88289,"MARTIGNY LES BAINS ",47267,"11,52",5445,"- ","    .     ","- ",47267,"9,81",4642,47267,"1,26",593
88290,"MARTIGNY LES GERBONVAUX ","- ","       .  ","- ","- ","    .     ","- ",24316,"27,21",6617,24316,"1,26",306
88291,"MARTINVELLE ","N.C. ","19,53","N.C. ","- ","    .     ","- ","N.C. ","3,61","N.C. ","N.C. ","1,26","N.C. "
88292,"MATTAINCOURT ",93631,"20,8",19479,93631,"20,5",19198,93631,"3,08",2888,93631,"1,26",1176
88293,"MAXEY SUR MEUSE ","- ","       .  ","- ","- ","    .     ","- ",6749,"20,86",1407,6749,"1,26",86
88294,"MAZELEY ","- ","       .  ","- ","- ","    .     ","- ",7700,"21,12",1628,7700,"1,26",96
88295,"MAZIROT ","N.C. ","18,9","N.C. ","- ","    .     ","- ","N.C. ","3,08","N.C. ","N.C. ","1,26","N.C. "
88296,"MEDONVILLE ",1624,"15,5",251,"- ","    .     ","- ",1624,"4,49",74,1624,"1,26",20
88297,"MEMENIL ",8042,"13,78",1108,8042,"3,73",300,8042,"3,61",291,8042,"1,26",101
88298,"MENARMONT ","N.C. ","18,64","N.C. ","- ","    .     ","- ","N.C. ","5,83","N.C. ","N.C. ","1,26","N.C. "
88299,"MENIL EN XAINTOIS ","N.C. ","16,53","N.C. ","- ","    .     ","- ","N.C. ","3,08","N.C. ","N.C. ","1,26","N.C. "
88300,"MENIL DE SENONES ",3799,"16,4",623,"- ","    .     ","- ",3799,"2,71",104,3799,"1,26",47
88301,"MENIL SUR BELVITTE ",13770,"23,9",3292,"- ","    .     ","- ",13770,"5,83",802,13770,"1,26",172
88302,"LE MENIL THILLOT ",95245,"19,58",18646,"- ","    .     ","- ",95245,1,953,95245,"1,26",1196
88303,"MIDREVAUX ","- ","       .  ","- ","- ","    .     ","- ",5567,"18,42",1024,5567,"1,26",73
88304,"MIRECOURT ",847818,"24,41",206969,847818,"5,27",44704,847818,"3,08",26132,847818,"1,26",10642
88305,"MONCEL SUR VAIR ","- ","       .  ","- ","- ","    .     ","- ",4558,"22,59",1030,4558,"1,26",58
88306,"LE MONT ",5880,"15,42",906,"- ","    .     ","- ",5880,"2,71",158,5880,"1,26",73
88307,"MONT LES LAMARCHE ",2142,"12,86",276,"- ","    .     ","- ",2142,"9,81",210,2142,"1,26",27
88308,"MONT LES NEUFCHATEAU                               hors de la ","- ","       .  ","- ","- ","    .     ","- ",19659,"22,86",4494,19659,"1,26",247
88308,"MONT LES NEUFCHATEAU                               dans la ZAE ","- ","       .  ","- ","- ","    .     ","- ","N.C. ","20,4","N.C. ","N.C. ","1,26","N.C. "
88309,"MONTHUREUX LE SEC ",9086,"25,66",2332,"- ","    .     ","- ",9086,"2,6",235,9086,"1,26",115
88310,"MONTHUREUX SUR SAONE ",365828,"20,84",76229,"- ","    .     ","- ",370256,"25,71",14190,370256,"1,26",4659
88310,"MONTHUREUX SUR SAONE                               dans la ZAE ","- ","       .  ","- ","- ","    .     ","- ",4428,"22,1",979,4428,"1,26",55
88311,"MONTMOTIER ","- ","       .  ","- ","- ","    .     ","- ","N.C. ","20,47","N.C. ","N.C. ","1,26","N.C. "
88312,"MORELMAISON ","- ","       .  ","- ","- ","    .     ","- ","N.C. ","28,48","N.C. ","N.C. ","1,26","N.C. "
88313,"MORIVILLE ",11277,"19,7",2219,11277,"31,4",3546,11277,"4,19",473,11277,"1,26",139
88314,"MORIZECOURT ","N.C. ","8,89","N.C. ","- ","    .     ","- ","N.C. ","9,81","N.C. ","N.C. ","1,26","N.C. "
88315,"MORTAGNE ",6768,"15,09",1023,"- ","    .     ","- ",6768,"3,61",246,6768,"1,26",87
88316,"MORVILLE ","N.C. ","19,41","N.C. ","- ","    .     ","- ","N.C. ","4,49","N.C. ","N.C. ","1,26","N.C. "
88317,"MOUSSEY ",144219,"18,29",26381,"- ","    .     ","- ",144219,"2,71",3906,144219,"1,26",1812
88318,"MOYEMONT ",7962,"18,06",1439,"- ","    .     ","- ",7962,"5,83",463,7962,"1,26",100
88319,"MOYENMOUTIER ",355925,"22,11",78723,"- ","    .     ","- ",513821,"23,8",42551,511663,"1,26",6422
88319,"MOYENMOUTIER                                       dans la ZAE ","- ","       .  ","- ","- ","    .     ","- ",155738,"21,09",32845,155738,"1,26",1961
88320,"NAYEMONT LES FOSSES ",71762,"18,79",13496,"- ","    .     ","- ",71762,"1,54",1110,71762,"1,26",900
88321,"NEUFCHATEAU                                        hors de la ","- ","       .  ","- ","- ","    .     ","- ",2577572,"25,57",659074,2577572,"1,26",32488
88321,"NEUFCHATEAU                                        dans la ZAE ","- ","       .  ","- ","- ","    .     ","- ",267707,"20,4",54612,267707,"1,26",3373
88322,"LA NEUVEVILLE D LEPANGES ",9448,"16,31",1536,"- ","    .     ","- ",9448,"3,61",342,9448,"1,26",116
88324,"LA NEUVEVILLE SS CHATEN. ","- ","       .  ","- ","- ","    .     ","- ","N.C. ","23,66","N.C. ","N.C. ","1,26","N.C. "
88325,"LA NEUVEVILLE SS MONTFOR ",3440,"17,99",620,"- ","    .     ","- ",3440,"2,6",89,3440,"1,26",42
88326,"NEUVILLERS SUR FAVE ",45517,"17,51",7966,"- ","    .     ","- ",45517,"1,54",700,45517,"1,26",569
88327,"NOMEXY ","- ","       .  ","- ","- ","    .     ","- ",1153901,"21,94",253166,1153901,"1,26",14538
88328,"NOMPATELIZE ","N.C. ","16,25","N.C. ","- ","    .     ","- ","N.C. ","1,64","N.C. ","N.C. ","1,26","N.C. "
88330,"NONVILLE ",2518,"16,69",420,"- ","    .     ","- ",2518,"3,61",91,2518,"1,26",31
88331,"NONZEVILLE ",3649,"16,44",599,"- ","    .     ","- ",3649,"3,61",131,3649,"1,26",46
88332,"NORROY SUR VAIR ",51634,"15,26",7879,"- ","    .     ","- ",51634,"2,6",1343,51634,"1,26",648
88333,"NOSSONCOURT ","N.C. ","19,05","N.C. ","- ","    .     ","- ","N.C. ","5,83","N.C. ","N.C. ","1,26","N.C. "
88334,"OELLEVILLE ",12357,"11,98",1481,"- ","    .     ","- ",12357,"3,08",381,12357,"1,26",153
88335,"OFFROICOURT ","N.C. ","6,79","N.C. ","N.C. ","21,3","N.C. ","N.C. ","4,49","N.C. ","N.C. ","1,26","N.C. "
88336,"OLLAINVILLE ","- ","       .  ","- ","- ","    .     ","- ","N.C. ","26,43","N.C. ","N.C. ","1,26","N.C. "
88337,"ONCOURT ","- ","       .  ","- ","- ","    .     ","- ","N.C. ","22,51","N.C. ","N.C. ","1,26","N.C. "
88338,"ORTONCOURT ","N.C. ","19,61","N.C. ","- ","    .     ","- ","N.C. ","5,83","N.C. ","N.C. ","1,26","N.C. "
88340,"PADOUX ",33220,"18,97",6303,"- ","    .     ","- ",33220,"3,61",1198,33220,"1,26",417
88341,"PAIR ET GRANDRUPT ",19051,"22,03",4193,"- ","    .     ","- ",19051,"1,54",296,19051,"1,26",238
88342,"PALLEGNEY ","- ","       .  ","- ","- ","    .     ","- ",10909,"23,37",2550,10909,"1,26",137
88343,"PAREY SOUS MONTFORT ",2488,"21,93",546,"- ","    .     ","- ",2488,"4,49",111,2488,"1,26",32
88344,"PARGNY SOUS MUREAU ","- ","       .  ","- ","- ","    .     ","- ",9457,"20,05",1897,9457,"1,26",120
88345,"LA PETITE FOSSE ",5097,"15,91",810,"- ","    .     ","- ",5097,"1,54",78,5097,"1,26",63
88346,"LA PETITE RAON ",27381,"35,69",9772,"- ","    .     ","- ",27381,"2,71",746,27381,"1,26",340
88347,"PIERREFITTE ","- ","       .  ","- ","- ","    .     ","- ",6172,"35,79",2210,6172,"1,26",76
88348,"PIERREPONT S L'ARENTELE ","- ","       .  ","- ","- ","    .     ","- ","- ","       .  ","- ","- ","      .   ","- "
88349,"PLAINFAING                                         hors de la ","- ","       .  ","- ","- ","    .     ","- ",290817,"23,13",67271,290817,"1,26",3658
88349,"PLAINFAING                                         dans la ZAE ","- ","       .  ","- ","- ","    .     ","- ","N.C. ","21,55","N.C. ","N.C. ","1,26","N.C. "
88350,"PLEUVEZAIN ","- ","       .  ","- ","- ","    .     ","- ","N.C. ","25,6","N.C. ","N.C. ","1,26","N.C. "
88351,"PLOMBIERES LES BAINS ","- ","       .  ","- ","- ","    .     ","- ",494068,"25,67",126850,494068,"1,26",6222
88352,"POMPIERRE ","- ","       .  ","- ","- ","    .     ","- ",4874,"24,42",1191,4874,"1,26",60
88353,"PONT LES BONFAYS ","- ","       .  ","- ","- ","    .     ","- ","- ","       .  ","- ","- ","      .   ","- "
88354,"PONT SUR MADON ",5314,"15,12",802,"- ","    .     ","- ",5314,"4,19",222,5314,"1,26",66
88355,"PORTIEUX ",64381,"19,7",12684,"- ","    .     ","- ",64381,"4,19",2695,64381,"1,26",809
88356,"LES POULIERES ",5352,"17,59",942,5352,"1,81",97,5352,"4,98",266,5352,"1,26",67
88357,"POUSSAY ",126230,"23,25",29351,"- ","    .     ","- ",126230,"3,08",3891,126230,"1,26",1592
88358,"POUXEUX ","- ","       .  ","- ","- ","    .     ","- ",575918,"19,2",110582,575918,"1,26",7253
88359,"PREY ","N.C. ","31,7","N.C. ","N.C. ","6,61","N.C. ","N.C. ","3,61","N.C. ","N.C. ","1,26","N.C. "
88360,"PROVENCHERES LES DARNEY ",2809,"18,27",513,"- ","    .     ","- ",2809,"1,87",52,2809,"1,26",35
88361,"PROVENCHERES SUR FAVE ",121164,"16,49",19981,"- ","    .     ","- ",121164,"1,54",1881,121164,"1,26",1517
88362,"LE PUID ",7773,"14,31",1111,"- ","    .     ","- ",7773,"2,71",212,7773,"1,26",98
88363,"PUNEROT ","- ","       .  ","- ","- ","    .     ","- ",6592,"21,98",1451,6592,"1,26",85
88364,"PUZIEUX ",7115,"21,73",1546,"- ","    .     ","- ",7115,"3,08",221,7115,"1,26",88
88365,"RACECOURT ","- ","       .  ","- ","- ","    .     ","- ","N.C. ","19,58","N.C. ","N.C. ","1,26","N.C. "
88366,"RAINVILLE ","- ","       .  ","- ","- ","    .     ","- ",26805,"20,08",5382,26805,"1,26",337
88367,"RAMBERVILLERS ",3279265,"19,33",633884,"- ","    .     ","- ",3143110,"29,45",188395,3308337,"1,26",41628
88367,"RAMBERVILLERS                                      dans la ZAE ","- ","       .  ","- ","- ","    .     ","- ",29072,"23,62",6863,29072,"1,26",361
88368,"RAMECOURT ","N.C. ",10,"N.C. ","N.C. ","54,7","N.C. ","N.C. ","3,08","N.C. ","N.C. ","1,26","N.C. "
88369,"RAMONCHAMP ","N.C. ","18,23","N.C. ","- ","    .     ","- ","N.C. ","22,34","N.C. ",181880,"1,26",2273
88369,"RAMONCHAMP                                         dans la ZAE ","- ","       .  ","- ","- ","    .     ","- ","N.C. ","21,34","N.C. ","N.C. ","1,26","N.C. "
88370,"RANCOURT ",0,"22,2",0,"- ","    .     ","- ",0,"4,49",0,0,"1,26",0
88371,"RAON AUX BOIS ","- ","       .  ","- ","- ","    .     ","- ",71933,"19,2",13812,71933,"1,26",904
88372,"RAON L'ETAPE ",1952488,"21,74",424527,"- ","    .     ","- ",1952488,"3,81",74414,1952488,"1,26",24547
88373,"RAON SUR PLAINE ",5188,"14,31",741,"- ","    .     ","- ",5188,"3,81",196,5188,"1,26",65
88374,"RAPEY ","- ","       .  ","- ","- ","    .     ","- ","- ","       .  ","- ","- ","      .   ","- "
88375,"RAVES ","N.C. ",21,"N.C. ","- ","    .     ","- ","N.C. ","20,04","N.C. ",62367,"1,26",778
88375,"RAVES                                              dans la ZAE ","- ","       .  ","- ","- ","    .     ","- ","N.C. ","18,5","N.C. ","N.C. ","1,26","N.C. "
88376,"REBEUVILLE                                         hors de la ","- ","       .  ","- ","- ","    .     ","- ",9218,"23,58",2175,9218,"1,26",117
88376,"REBEUVILLE                                         dans la ZAE ","- ","       .  ","- ","- ","    .     ","- ","N.C. ","20,4","N.C. ",223157,"1,26",2811
88377,"REGNEVELLE ","- ","       .  ","- ","- ","    .     ","- ","- ","       .  ","- ","- ","      .   ","- "
88378,"REGNEY ","- ","       .  ","- ","- ","    .     ","- ",1605,"32,31",518,1605,"1,26",20
88379,"REHAINCOURT ",13891,"17,39",2416,13891,"23,2",3223,13891,"4,19",581,13891,"1,26",172
88380,"REHAUPAL ",11808,"23,6",2786,"- ","    .     ","- ",11808,"1,55",184,11808,"1,26",148
88381,"RELANGES ",5237,"17,19",900,"- ","    .     ","- ",5237,"1,87",99,5237,"1,26",67
88382,"REMICOURT ","- ","       .  ","- ","- ","    .     ","- ","- ","       .  ","- ","- ","      .   ","- "
88383,"REMIREMONT ",1908411,"25,91",494567,1908128,"0,398",7647,1908411,"2,68",51087,1908411,"1,26",23945
88385,"REMONCOURT ",41114,"19,58",8049,"- ","    .     ","- ",41114,"4,49",1845,41114,"1,26",516
88386,"REMOMEIX ",84416,"19,88",16778,"- ","    .     ","- ",94211,"20,04",2577,91040,"1,26",1140
88386,"REMOMEIX                                           dans la ZAE ","- ","       .  ","- ","- ","    .     ","- ",6624,"18,5",1225,6624,"1,26",83
88387,"REMOVILLE ","- ","       .  ","- ","- ","    .     ","- ",136744,"21,93",29990,136744,"1,26",1722
88388,"RENAUVOID ","- ","       .  ","- ","- ","    .     ","- ",1582,"27,49",434,1582,"1,26",20
88389,"REPEL ","N.C. ","10,75","N.C. ","- ","    .     ","- ","N.C. ","3,08","N.C. ","N.C. ","1,26","N.C. "
88390,"ROBECOURT ","N.C. ","8,65","N.C. ","- ","    .     ","- ","N.C. ","9,81","N.C. ","N.C. ","1,26","N.C. "
88391,"ROCHESSON ",64605,"16,33",10543,"- ","    .     ","- ",64605,"3,84",2476,64605,"1,26",817
88392,"ROCOURT ","- ","       .  ","- ","- ","    .     ","- ","- ","       .  ","- ","- ","      .   ","- "
88393,"ROLLAINVILLE ","- ","       .  ","- ","- ","    .     ","- ",6243,"24,88",1554,6243,"1,26",78
88394,"ROMAIN AUX BOIS ","N.C. ","11,13","N.C. ","- ","    .     ","- ","N.C. ","9,81","N.C. ","N.C. ","1,26","N.C. "
88395,"ROMONT ",8487,"17,18",1459,"- ","    .     ","- ",8487,"5,83",490,8487,"1,26",103
88398,"LES ROUGES EAUX ",2863,"21,58",617,2863,"13,8",395,2863,"3,61",103,2863,"1,26",36
88399,"LE ROULIER ",4770,"17,46",832,4770,"1,03",48,4770,"3,61",171,4770,"1,26",60
88400,"ROUVRES EN XAINTOIS ",24441,"19,24",4702,24441,"3,99",975,24441,"3,08",754,24441,"1,26",307
88401,"ROUVRES LA CHETIVE ","- ","       .  ","- ","- ","    .     ","- ",52391,"21,1",11056,52391,"1,26",656
88402,"ROVILLE AUX CHENES ",20777,"18,06",3753,"- ","    .     ","- ",20777,"5,83",1211,20777,"1,26",264
88403,"ROZEROTTE ET MENIL ",4832,"18,25",882,"- ","    .     ","- ",4832,"4,49",217,4832,"1,26",62
88404,"ROZIERES SUR MOUZON ",14752,"8,93",1316,"- ","    .     ","- ",14752,"9,81",1446,14752,"1,26",185
88406,"RUGNEY ",8542,"15,58",1332,"- ","    .     ","- ",8542,"4,19",358,8542,"1,26",107
88407,"RUPPES ","- ","       .  ","- ","- ","    .     ","- ",595,"25,39",151,595,"1,26",7
88408,"RUPT SUR MOSELLE ",937702,"20,8",195027,937638,"0,557",5241,937702,1,9362,937702,"1,26",11800
88409,"SAINT AME ",535188,"19,68",105337,535188,"0,417",2230,535188,"3,84",20521,535188,"1,26",6723
88410,"SAINTE BARBE ",7766,"22,65",1757,"- ","    .     ","- ",7766,"5,83",453,7766,"1,26",97
88411,"SAINT BASLEMONT ","N.C. ","26,98","N.C. ","- ","    .     ","- ","N.C. ","1,87","N.C. ","N.C. ","1,26","N.C. "
88412,"SAINT BENOIT LA CHIPOTTE ",13986,"16,02",2236,"- ","    .     ","- ",13986,"5,83",818,13986,"1,26",177
88413,"SAINT DIE DES VOSGES ","- ","       .  ","- ","- ","    .     ","- ",6487388,"29,32",1902151,6487388,"1,26",81650
88415,"ST ETIENNE LS REMIREMONT ",1009925,"21,14",213479,1009925,"0,34",3469,1009925,"2,68",27071,1009925,"1,26",12710
88416,"SAINT GENEST ",1477,"16,11",238,"- ","    .     ","- ",1477,"5,83",86,1477,"1,26",20
88417,"SAINT GORGON ",38234,"17,06",6524,"- ","    .     ","- ",38274,"5,83",2227,38234,"1,26",481
88418,"SAINTE HELENE ",11966,"16,5",1970,"- ","    .     ","- ",11966,"5,83",694,11966,"1,26",146
88419,"SAINT JEAN D'ORMONT ",3415,"22,58",772,"- ","    .     ","- ",3415,"2,71",93,3415,"1,26",43
88421,"SAINT JULIEN ",11643,"17,67",2058,"- ","    .     ","- ",11643,"3,61",420,11643,"1,26",147
88423,"SAINT LEONARD                                      hors de la ","- ","       .  ","- ","- ","    .     ","- ",137600,"24,1",33164,137600,"1,26",1727
